maturity_days,strike_over_forward,scenario,fee_bps,rebalance_days,contrast,batch,n_paths,difference
252,0.9,kappa_plus20,5,1,Heston_minus_BS,7,512,1.1339783132199637
252,0.9,kappa_plus20,5,1,Adjusted_minus_Heston,0,512,-1.1463881846790065
252,0.9,kappa_plus20,5,1,Adjusted_minus_Heston,1,512,-1.259990262912341
252,0.9,kappa_plus20,5,1,Adjusted_minus_Heston,2,512,-1.4175257098689018
252,0.9,kappa_plus20,5,1,Adjusted_minus_Heston,3,512,-1.4301869182961933
252,0.9,kappa_plus20,5,1,Adjusted_minus_Heston,4,512,-1.256220721414187
252,0.9,kappa_plus20,5,1,Adjusted_minus_Heston,5,512,-1.302099752521389
252,0.9,kappa_plus20,5,1,Adjusted_minus_Heston,6,512,-1.0578979676029658
252,0.9,kappa_plus20,5,1,Adjusted_minus_Heston,7,512,-1.3350615971877748
252,0.9,kappa_plus20,5,5,Heston_minus_BS,0,512,0.9224055966565039
252,0.9,kappa_plus20,5,5,Heston_minus_BS,1,512,1.080686252603022
252,0.9,kappa_plus20,5,5,Heston_minus_BS,2,512,1.107370105298068
252,0.9,kappa_plus20,5,5,Heston_minus_BS,3,512,1.2692710109572398
252,0.9,kappa_plus20,5,5,Heston_minus_BS,4,512,1.0048920231667724
252,0.9,kappa_plus20,5,5,Heston_minus_BS,5,512,1.0006841794829548
252,0.9,kappa_plus20,5,5,Heston_minus_BS,6,512,0.8533006106451958
252,0.9,kappa_plus20,5,5,Heston_minus_BS,7,512,1.1483916627165238
252,0.9,kappa_plus20,5,5,Adjusted_minus_Heston,0,512,-1.1730039794817335
252,0.9,kappa_plus20,5,5,Adjusted_minus_Heston,1,512,-1.3703151954233999
252,0.9,kappa_plus20,5,5,Adjusted_minus_Heston,2,512,-1.4562018083162238
252,0.9,kappa_plus20,5,5,Adjusted_minus_Heston,3,512,-1.592004068040576
252,0.9,kappa_plus20,5,5,Adjusted_minus_Heston,4,512,-1.2472566850641806
252,0.9,kappa_plus20,5,5,Adjusted_minus_Heston,5,512,-1.2532893213483312
252,0.9,kappa_plus20,5,5,Adjusted_minus_Heston,6,512,-1.0265663919676915
252,0.9,kappa_plus20,5,5,Adjusted_minus_Heston,7,512,-1.3820722362576756
252,0.9,kappa_plus20,10,1,Heston_minus_BS,0,512,0.8597024843477423
252,0.9,kappa_plus20,10,1,Heston_minus_BS,1,512,0.9852502414636073
252,0.9,kappa_plus20,10,1,Heston_minus_BS,2,512,1.0500696871308617
252,0.9,kappa_plus20,10,1,Heston_minus_BS,3,512,1.1411889255536087
252,0.9,kappa_plus20,10,1,Heston_minus_BS,4,512,0.9360349742383811
252,0.9,kappa_plus20,10,1,Heston_minus_BS,5,512,1.0143237590417429
252,0.9,kappa_plus20,10,1,Heston_minus_BS,6,512,0.8224785068009794
252,0.9,kappa_plus20,10,1,Heston_minus_BS,7,512,1.1199837967995876
252,0.9,kappa_plus20,10,1,Adjusted_minus_Heston,0,512,-1.0177066659056089
252,0.9,kappa_plus20,10,1,Adjusted_minus_Heston,1,512,-1.1669890433575314
252,0.9,kappa_plus20,10,1,Adjusted_minus_Heston,2,512,-1.3272329926825426
252,0.9,kappa_plus20,10,1,Adjusted_minus_Heston,3,512,-1.3659451021818345
252,0.9,kappa_plus20,10,1,Adjusted_minus_Heston,4,512,-1.1262907498882027
252,0.9,kappa_plus20,10,1,Adjusted_minus_Heston,5,512,-1.2062451107804861
252,0.9,kappa_plus20,10,1,Adjusted_minus_Heston,6,512,-0.9208733648667079
252,0.9,kappa_plus20,10,1,Adjusted_minus_Heston,7,512,-1.2800283236303782
252,0.9,kappa_plus20,10,5,Heston_minus_BS,0,512,0.854607709137245
252,0.9,kappa_plus20,10,5,Heston_minus_BS,1,512,1.0303184767080886
252,0.9,kappa_plus20,10,5,Heston_minus_BS,2,512,1.055671678632879
252,0.9,kappa_plus20,10,5,Heston_minus_BS,3,512,1.2285349057251054
252,0.9,kappa_plus20,10,5,Heston_minus_BS,4,512,0.9390409549502536
252,0.9,kappa_plus20,10,5,Heston_minus_BS,5,512,0.9457412538051724
252,0.9,kappa_plus20,10,5,Heston_minus_BS,6,512,0.7814200180888305
252,0.9,kappa_plus20,10,5,Heston_minus_BS,7,512,1.108021256284037
252,0.9,kappa_plus20,10,5,Adjusted_minus_Heston,0,512,-1.0537033550608483
252,0.9,kappa_plus20,10,5,Adjusted_minus_Heston,1,512,-1.274102059262994
252,0.9,kappa_plus20,10,5,Adjusted_minus_Heston,2,512,-1.3599535320489924
252,0.9,kappa_plus20,10,5,Adjusted_minus_Heston,3,512,-1.5153676062821004
252,0.9,kappa_plus20,10,5,Adjusted_minus_Heston,4,512,-1.1276155029744075
252,0.9,kappa_plus20,10,5,Adjusted_minus_Heston,5,512,-1.1513076562627744
252,0.9,kappa_plus20,10,5,Adjusted_minus_Heston,6,512,-0.9032652180704458
252,0.9,kappa_plus20,10,5,Adjusted_minus_Heston,7,512,-1.3032726099610794
252,0.9,theta_minus20,0,1,Heston_minus_BS,0,512,1.3585614374195183
252,0.9,theta_minus20,0,1,Heston_minus_BS,1,512,1.5256987208322272
252,0.9,theta_minus20,0,1,Heston_minus_BS,2,512,1.5455685098925356
252,0.9,theta_minus20,0,1,Heston_minus_BS,3,512,1.622983135051951
252,0.9,theta_minus20,0,1,Heston_minus_BS,4,512,1.5189225286244266
252,0.9,theta_minus20,0,1,Heston_minus_BS,5,512,1.5552923370575567
252,0.9,theta_minus20,0,1,Heston_minus_BS,6,512,1.4074928622346985
252,0.9,theta_minus20,0,1,Heston_minus_BS,7,512,1.6662046664291796
252,0.9,theta_minus20,0,1,Adjusted_minus_Heston,0,512,-1.73404663270991
252,0.9,theta_minus20,0,1,Adjusted_minus_Heston,1,512,-1.8487674381750914
252,0.9,theta_minus20,0,1,Adjusted_minus_Heston,2,512,-2.026272153906479
252,0.9,theta_minus20,0,1,Adjusted_minus_Heston,3,512,-2.001414606187561
252,0.9,theta_minus20,0,1,Adjusted_minus_Heston,4,512,-1.8973634918149058
252,0.9,theta_minus20,0,1,Adjusted_minus_Heston,5,512,-1.915550962743696
252,0.9,theta_minus20,0,1,Adjusted_minus_Heston,6,512,-1.6967591221348286
252,0.9,theta_minus20,0,1,Adjusted_minus_Heston,7,512,-1.9175482160100104
252,0.9,theta_minus20,0,5,Heston_minus_BS,0,512,1.3719315489124442
252,0.9,theta_minus20,0,5,Heston_minus_BS,1,512,1.6530426577440371
252,0.9,theta_minus20,0,5,Heston_minus_BS,2,512,1.6342303001338805
252,0.9,theta_minus20,0,5,Heston_minus_BS,3,512,1.7909715217902729
252,0.9,theta_minus20,0,5,Heston_minus_BS,4,512,1.5716818950633673
252,0.9,theta_minus20,0,5,Heston_minus_BS,5,512,1.528311481911533
252,0.9,theta_minus20,0,5,Heston_minus_BS,6,512,1.3663127802730652
252,0.9,theta_minus20,0,5,Heston_minus_BS,7,512,1.7650467889755341
252,0.9,theta_minus20,0,5,Adjusted_minus_Heston,0,512,-1.7843524646068147
252,0.9,theta_minus20,0,5,Adjusted_minus_Heston,1,512,-1.9969092302061517
252,0.9,theta_minus20,0,5,Adjusted_minus_Heston,2,512,-2.0915625557888724
252,0.9,theta_minus20,0,5,Adjusted_minus_Heston,3,512,-2.218770127525195
252,0.9,theta_minus20,0,5,Adjusted_minus_Heston,4,512,-1.9063471205232223
252,0.9,theta_minus20,0,5,Adjusted_minus_Heston,5,512,-1.8820220371464247
252,0.9,theta_minus20,0,5,Adjusted_minus_Heston,6,512,-1.6711145388563053
252,0.9,theta_minus20,0,5,Adjusted_minus_Heston,7,512,-2.0181860829051175
252,0.9,theta_minus20,5,1,Heston_minus_BS,0,512,1.283257774169781
252,0.9,theta_minus20,5,1,Heston_minus_BS,1,512,1.4844062801302464
252,0.9,theta_minus20,5,1,Heston_minus_BS,2,512,1.5075565985502157
252,0.9,theta_minus20,5,1,Heston_minus_BS,3,512,1.603766565630636
252,0.9,theta_minus20,5,1,Heston_minus_BS,4,512,1.4452667533645214
252,0.9,theta_minus20,5,1,Heston_minus_BS,5,512,1.5041852443036186
252,0.9,theta_minus20,5,1,Heston_minus_BS,6,512,1.3185452864589453
252,0.9,theta_minus20,5,1,Heston_minus_BS,7,512,1.6511948027091818
252,0.9,theta_minus20,5,1,Adjusted_minus_Heston,0,512,-1.5991164720258815
252,0.9,theta_minus20,5,1,Adjusted_minus_Heston,1,512,-1.7588945825369147
252,0.9,theta_minus20,5,1,Adjusted_minus_Heston,2,512,-1.936366571475316
252,0.9,theta_minus20,5,1,Adjusted_minus_Heston,3,512,-1.9437919024783947
252,0.9,theta_minus20,5,1,Adjusted_minus_Heston,4,512,-1.764341749150793
252,0.9,theta_minus20,5,1,Adjusted_minus_Heston,5,512,-1.820588528838206
252,0.9,theta_minus20,5,1,Adjusted_minus_Heston,6,512,-1.5498452212869123
252,0.9,theta_minus20,5,1,Adjusted_minus_Heston,7,512,-1.8703821890434273
252,0.9,theta_minus20,5,5,Heston_minus_BS,0,512,1.2845496926997586
252,0.9,theta_minus20,5,5,Heston_minus_BS,1,512,1.5893127161267666
252,0.9,theta_minus20,5,5,Heston_minus_BS,2,512,1.5715975496703016
252,0.9,theta_minus20,5,5,Heston_minus_BS,3,512,1.7396851464426804
252,0.9,theta_minus20,5,5,Heston_minus_BS,4,512,1.4865830919019287
252,0.9,theta_minus20,5,5,Heston_minus_BS,5,512,1.4505266748625414
252,0.9,theta_minus20,5,5,Heston_minus_BS,6,512,1.2700708387354411
252,0.9,theta_minus20,5,5,Heston_minus_BS,7,512,1.710711130051271
252,0.9,theta_minus20,5,5,Adjusted_minus_Heston,0,512,-1.6499098301126565
252,0.9,theta_minus20,5,5,Adjusted_minus_Heston,1,512,-1.8912098322990754
252,0.9,theta_minus20,5,5,Adjusted_minus_Heston,2,512,-1.9839623954749666
252,0.9,theta_minus20,5,5,Adjusted_minus_Heston,3,512,-2.134383448872493
252,0.9,theta_minus20,5,5,Adjusted_minus_Heston,4,512,-1.7732604473551516
252,0.9,theta_minus20,5,5,Adjusted_minus_Heston,5,512,-1.768355570382454
252,0.9,theta_minus20,5,5,Adjusted_minus_Heston,6,512,-1.53063758590107
252,0.9,theta_minus20,5,5,Adjusted_minus_Heston,7,512,-1.9317127721227934
252,0.9,theta_minus20,10,1,Heston_minus_BS,0,512,1.2081221725745013
252,0.9,theta_minus20,10,1,Heston_minus_BS,1,512,1.4445241545095127
252,0.9,theta_minus20,10,1,Heston_minus_BS,2,512,1.4709007121879771
252,0.9,theta_minus20,10,1,Heston_minus_BS,3,512,1.586220863869181
252,0.9,theta_minus20,10,1,Heston_minus_BS,4,512,1.372139157533508
252,0.9,theta_minus20,10,1,Heston_minus_BS,5,512,1.4541411154229227
252,0.9,theta_minus20,10,1,Heston_minus_BS,6,512,1.22947193829576
252,0.9,theta_minus20,10,1,Heston_minus_BS,7,512,1.6379788475499248
252,0.9,theta_minus20,10,1,Adjusted_minus_Heston,0,512,-1.4520967305006676
252,0.9,theta_minus20,10,1,Adjusted_minus_Heston,1,512,-1.6581160710568048
252,0.9,theta_minus20,10,1,Adjusted_minus_Heston,2,512,-1.8351604597114421
252,0.9,theta_minus20,10,1,Adjusted_minus_Heston,3,512,-1.8755554539180284
252,0.9,theta_minus20,10,1,Adjusted_minus_Heston,4,512,-1.6195967953236545
252,0.9,theta_minus20,10,1,Adjusted_minus_Heston,5,512,-1.7149850922147918
252,0.9,theta_minus20,10,1,Adjusted_minus_Heston,6,512,-1.3909988302280742
252,0.9,theta_minus20,10,1,Adjusted_minus_Heston,7,512,-1.8130628916236655
252,0.9,theta_minus20,10,5,Heston_minus_BS,0,512,1.1977540546641157
252,0.9,theta_minus20,10,5,Heston_minus_BS,1,512,1.526533829057686
252,0.9,theta_minus20,10,5,Heston_minus_BS,2,512,1.509859093760269
252,0.9,theta_minus20,10,5,Heston_minus_BS,3,512,1.6893647040277338
252,0.9,theta_minus20,10,5,Heston_minus_BS,4,512,1.4021903361868986
252,0.9,theta_minus20,10,5,Heston_minus_BS,5,512,1.3734536653737082
252,0.9,theta_minus20,10,5,Heston_minus_BS,6,512,1.1743767226459834
252,0.9,theta_minus20,10,5,Heston_minus_BS,7,512,1.6572922564845225
252,0.9,theta_minus20,10,5,Adjusted_minus_Heston,0,512,-1.5128799693856743
252,0.9,theta_minus20,10,5,Adjusted_minus_Heston,1,512,-1.7833665019332945
252,0.9,theta_minus20,10,5,Adjusted_minus_Heston,2,512,-1.873968618634449
252,0.9,theta_minus20,10,5,Adjusted_minus_Heston,3,512,-2.0478109737302868
252,0.9,theta_minus20,10,5,Adjusted_minus_Heston,4,512,-1.6376889812103563
252,0.9,theta_minus20,10,5,Adjusted_minus_Heston,5,512,-1.652402223524808
252,0.9,theta_minus20,10,5,Adjusted_minus_Heston,6,512,-1.3877275843493966
252,0.9,theta_minus20,10,5,Adjusted_minus_Heston,7,512,-1.8430781404126624
252,0.9,theta_plus20,0,1,Heston_minus_BS,0,512,1.0299666098950286
252,0.9,theta_plus20,0,1,Heston_minus_BS,1,512,1.0556386196849152
252,0.9,theta_plus20,0,1,Heston_minus_BS,2,512,1.1538579267430742
252,0.9,theta_plus20,0,1,Heston_minus_BS,3,512,1.2175456564707567
252,0.9,theta_plus20,0,1,Heston_minus_BS,4,512,1.0663613041420714
252,0.9,theta_plus20,0,1,Heston_minus_BS,5,512,1.088211835224349
252,0.9,theta_plus20,0,1,Heston_minus_BS,6,512,0.9353678171982943
252,0.9,theta_plus20,0,1,Heston_minus_BS,7,512,1.1277251532295862
252,0.9,theta_plus20,0,1,Adjusted_minus_Heston,0,512,-1.1878150762821629
252,0.9,theta_plus20,0,1,Adjusted_minus_Heston,1,512,-1.2681848888877159
252,0.9,theta_plus20,0,1,Adjusted_minus_Heston,2,512,-1.4407860264736647
252,0.9,theta_plus20,0,1,Adjusted_minus_Heston,3,512,-1.4359178272190043
252,0.9,theta_plus20,0,1,Adjusted_minus_Heston,4,512,-1.297017443751223
252,0.9,theta_plus20,0,1,Adjusted_minus_Heston,5,512,-1.2947532757061284
252,0.9,theta_plus20,0,1,Adjusted_minus_Heston,6,512,-1.0708977251274971
252,0.9,theta_plus20,0,1,Adjusted_minus_Heston,7,512,-1.2998136419916326
252,0.9,theta_plus20,0,5,Heston_minus_BS,0,512,1.047943222316414
252,0.9,theta_plus20,0,5,Heston_minus_BS,1,512,1.1115552761220784
252,0.9,theta_plus20,0,5,Heston_minus_BS,2,512,1.1844231445413165
252,0.9,theta_plus20,0,5,Heston_minus_BS,3,512,1.3237522229883396
252,0.9,theta_plus20,0,5,Heston_minus_BS,4,512,1.077522457319496
252,0.9,theta_plus20,0,5,Heston_minus_BS,5,512,1.0552089008025
252,0.9,theta_plus20,0,5,Heston_minus_BS,6,512,0.9163111640300619
252,0.9,theta_plus20,0,5,Heston_minus_BS,7,512,1.1610684337241652
252,0.9,theta_plus20,0,5,Adjusted_minus_Heston,0,512,-1.200559735972122
252,0.9,theta_plus20,0,5,Adjusted_minus_Heston,1,512,-1.387501584583399
252,0.9,theta_plus20,0,5,Adjusted_minus_Heston,2,512,-1.49450830115522
252,0.9,theta_plus20,0,5,Adjusted_minus_Heston,3,512,-1.6177415786265406
252,0.9,theta_plus20,0,5,Adjusted_minus_Heston,4,512,-1.2818832926533892
252,0.9,theta_plus20,0,5,Adjusted_minus_Heston,5,512,-1.251829915564158
252,0.9,theta_plus20,0,5,Adjusted_minus_Heston,6,512,-1.0215329404840887
252,0.9,theta_plus20,0,5,Adjusted_minus_Heston,7,512,-1.3794133116897702
252,0.9,theta_plus20,5,1,Heston_minus_BS,0,512,0.9740011799295604
252,0.9,theta_plus20,5,1,Heston_minus_BS,1,512,1.022614233267273
252,0.9,theta_plus20,5,1,Heston_minus_BS,2,512,1.1194864993309346
252,0.9,theta_plus20,5,1,Heston_minus_BS,3,512,1.1981780004016773
252,0.9,theta_plus20,5,1,Heston_minus_BS,4,512,1.0106714169482716
252,0.9,theta_plus20,5,1,Heston_minus_BS,5,512,1.055261892889229
252,0.9,theta_plus20,5,1,Heston_minus_BS,6,512,0.8725484907272739
252,0.9,theta_plus20,5,1,Heston_minus_BS,7,512,1.1148527951439609
252,0.9,theta_plus20,5,1,Adjusted_minus_Heston,0,512,-1.0558772835707895
252,0.9,theta_plus20,5,1,Adjusted_minus_Heston,1,512,-1.1728643887594936
252,0.9,theta_plus20,5,1,Adjusted_minus_Heston,2,512,-1.3482454960052046
252,0.9,theta_plus20,5,1,Adjusted_minus_Heston,3,512,-1.370521019094563
252,0.9,theta_plus20,5,1,Adjusted_minus_Heston,4,512,-1.1625158488674758
252,0.9,theta_plus20,5,1,Adjusted_minus_Heston,5,512,-1.19406974729744
252,0.9,theta_plus20,5,1,Adjusted_minus_Heston,6,512,-0.928131434777972
252,0.9,theta_plus20,5,1,Adjusted_minus_Heston,7,512,-1.241937638911632
252,0.9,theta_plus20,5,5,Heston_minus_BS,0,512,0.9846870469399795
252,0.9,theta_plus20,5,5,Heston_minus_BS,1,512,1.0626296368343742
252,0.9,theta_plus20,5,5,Heston_minus_BS,2,512,1.1331178652319334
252,0.9,theta_plus20,5,5,Heston_minus_BS,3,512,1.2848068625774234
252,0.9,theta_plus20,5,5,Heston_minus_BS,4,512,1.0143209256225052
252,0.9,theta_plus20,5,5,Heston_minus_BS,5,512,1.0052545814491625
252,0.9,theta_plus20,5,5,Heston_minus_BS,6,512,0.8492734762933242
252,0.9,theta_plus20,5,5,Heston_minus_BS,7,512,1.1218217153065657
252,0.9,theta_plus20,5,5,Adjusted_minus_Heston,0,512,-1.072170233541112
252,0.9,theta_plus20,5,5,Adjusted_minus_Heston,1,512,-1.2833024439130494
252,0.9,theta_plus20,5,5,Adjusted_minus_Heston,2,512,-1.3904768206329194
252,0.9,theta_plus20,5,5,Adjusted_minus_Heston,3,512,-1.5340126013415336
252,0.9,theta_plus20,5,5,Adjusted_minus_Heston,4,512,-1.152733805593408
252,0.9,theta_plus20,5,5,Adjusted_minus_Heston,5,512,-1.1402414664979053
252,0.9,theta_plus20,5,5,Adjusted_minus_Heston,6,512,-0.8875263033263954
252,0.9,theta_plus20,5,5,Adjusted_minus_Heston,7,512,-1.292776575394878
252,0.9,theta_plus20,10,1,Heston_minus_BS,0,512,0.905411119340644
252,0.9,theta_plus20,10,1,Heston_minus_BS,1,512,0.9774282038287607
252,0.9,theta_plus20,10,1,Heston_minus_BS,2,512,1.07268679573587
252,0.9,theta_plus20,10,1,Heston_minus_BS,3,512,1.1668940514328754
252,0.9,theta_plus20,10,1,Heston_minus_BS,4,512,0.9424653349250474
252,0.9,theta_plus20,10,1,Heston_minus_BS,5,512,1.010495213467242
252,0.9,theta_plus20,10,1,Heston_minus_BS,6,512,0.7974397621808922
252,0.9,theta_plus20,10,1,Heston_minus_BS,7,512,1.0903519767043424
252,0.9,theta_plus20,10,1,Adjusted_minus_Heston,0,512,-0.9139645739637897
252,0.9,theta_plus20,10,1,Adjusted_minus_Heston,1,512,-1.0685220696414572
252,0.9,theta_plus20,10,1,Adjusted_minus_Heston,2,512,-1.246373066615105
252,0.9,theta_plus20,10,1,Adjusted_minus_Heston,3,512,-1.2963616999356038
252,0.9,theta_plus20,10,1,Adjusted_minus_Heston,4,512,-1.0182905851351145
252,0.9,theta_plus20,10,1,Adjusted_minus_Heston,5,512,-1.0845950940417737
252,0.9,theta_plus20,10,1,Adjusted_minus_Heston,6,512,-0.7754971729395226
252,0.9,theta_plus20,10,1,Adjusted_minus_Heston,7,512,-1.175707293575362
252,0.9,theta_plus20,10,5,Heston_minus_BS,0,512,0.9184601765017848
252,0.9,theta_plus20,10,5,Heston_minus_BS,1,512,1.010919385066659
252,0.9,theta_plus20,10,5,Heston_minus_BS,2,512,1.078881568127172
252,0.9,theta_plus20,10,5,Heston_minus_BS,3,512,1.2431175863560076
252,0.9,theta_plus20,10,5,Heston_minus_BS,4,512,0.9481771422630603
252,0.9,theta_plus20,10,5,Heston_minus_BS,5,512,0.9525584178489113
252,0.9,theta_plus20,10,5,Heston_minus_BS,6,512,0.7793912511525916
252,0.9,theta_plus20,10,5,Heston_minus_BS,7,512,1.079827843345797
252,0.9,theta_plus20,10,5,Adjusted_minus_Heston,0,512,-0.9416240957860832
252,0.9,theta_plus20,10,5,Adjusted_minus_Heston,1,512,-1.177297724405225
252,0.9,theta_plus20,10,5,Adjusted_minus_Heston,2,512,-1.2844594447473177
252,0.9,theta_plus20,10,5,Adjusted_minus_Heston,3,512,-1.4484783179243486
252,0.9,theta_plus20,10,5,Adjusted_minus_Heston,4,512,-1.0214901243992918
252,0.9,theta_plus20,10,5,Adjusted_minus_Heston,5,512,-1.026740899227475
252,0.9,theta_plus20,10,5,Adjusted_minus_Heston,6,512,-0.7514728356550691
252,0.9,theta_plus20,10,5,Adjusted_minus_Heston,7,512,-1.2043580353781118
252,0.9,xi_minus20,0,1,Heston_minus_BS,0,512,0.9344467954900093
252,0.9,xi_minus20,0,1,Heston_minus_BS,1,512,0.9806494106913428
252,0.9,xi_minus20,0,1,Heston_minus_BS,2,512,1.0679913731533444
252,0.9,xi_minus20,0,1,Heston_minus_BS,3,512,1.101803553478549
252,0.9,xi_minus20,0,1,Heston_minus_BS,4,512,0.9936315781836819
252,0.9,xi_minus20,0,1,Heston_minus_BS,5,512,1.0153420297389353
252,0.9,xi_minus20,0,1,Heston_minus_BS,6,512,0.8939667108793821
252,0.9,xi_minus20,0,1,Heston_minus_BS,7,512,1.0490174673193544
252,0.9,xi_minus20,0,1,Adjusted_minus_Heston,0,512,-1.15869938824279
252,0.9,xi_minus20,0,1,Adjusted_minus_Heston,1,512,-1.2281332202055661
252,0.9,xi_minus20,0,1,Adjusted_minus_Heston,2,512,-1.3647260219108008
252,0.9,xi_minus20,0,1,Adjusted_minus_Heston,3,512,-1.3600152943127104
252,0.9,xi_minus20,0,1,Adjusted_minus_Heston,4,512,-1.2488235838800366
252,0.9,xi_minus20,0,1,Adjusted_minus_Heston,5,512,-1.2611967924139118
252,0.9,xi_minus20,0,1,Adjusted_minus_Heston,6,512,-1.0923595380406994
252,0.9,xi_minus20,0,1,Adjusted_minus_Heston,7,512,-1.265818086063447
252,0.9,xi_minus20,0,5,Heston_minus_BS,0,512,0.9405137008645477
252,0.9,xi_minus20,0,5,Heston_minus_BS,1,512,1.0456547413315316
252,0.9,xi_minus20,0,5,Heston_minus_BS,2,512,1.1094208528217804
252,0.9,xi_minus20,0,5,Heston_minus_BS,3,512,1.1970246547862016
252,0.9,xi_minus20,0,5,Heston_minus_BS,4,512,1.004133836830346
252,0.9,xi_minus20,0,5,Heston_minus_BS,5,512,0.9915662216133088
252,0.9,xi_minus20,0,5,Heston_minus_BS,6,512,0.873235633015241
252,0.9,xi_minus20,0,5,Heston_minus_BS,7,512,1.0938603403327436
252,0.9,xi_minus20,0,5,Adjusted_minus_Heston,0,512,-1.1796599318249277
252,0.9,xi_minus20,0,5,Adjusted_minus_Heston,1,512,-1.3296876362612169
252,0.9,xi_minus20,0,5,Adjusted_minus_Heston,2,512,-1.4080691677297437
252,0.9,xi_minus20,0,5,Adjusted_minus_Heston,3,512,-1.5141136987939172
252,0.9,xi_minus20,0,5,Adjusted_minus_Heston,4,512,-1.242186745556456
252,0.9,xi_minus20,0,5,Adjusted_minus_Heston,5,512,-1.2316435764275155
252,0.9,xi_minus20,0,5,Adjusted_minus_Heston,6,512,-1.0616656039907033
252,0.9,xi_minus20,0,5,Adjusted_minus_Heston,7,512,-1.3385060998997553
252,0.9,xi_minus20,5,1,Heston_minus_BS,0,512,0.8712037468583086
252,0.9,xi_minus20,5,1,Heston_minus_BS,1,512,0.9376037186692558
252,0.9,xi_minus20,5,1,Heston_minus_BS,2,512,1.0259965268623485
252,0.9,xi_minus20,5,1,Heston_minus_BS,3,512,1.0750020023330364
252,0.9,xi_minus20,5,1,Heston_minus_BS,4,512,0.927804423331047
252,0.9,xi_minus20,5,1,Heston_minus_BS,5,512,0.9675176941602237
252,0.9,xi_minus20,5,1,Heston_minus_BS,6,512,0.8222811311718706
252,0.9,xi_minus20,5,1,Heston_minus_BS,7,512,1.0239764757703018
252,0.9,xi_minus20,5,1,Adjusted_minus_Heston,0,512,-1.0481555347865343
252,0.9,xi_minus20,5,1,Adjusted_minus_Heston,1,512,-1.1498989133022082
252,0.9,xi_minus20,5,1,Adjusted_minus_Heston,2,512,-1.2878553531507517
252,0.9,xi_minus20,5,1,Adjusted_minus_Heston,3,512,-1.3064643072113342
252,0.9,xi_minus20,5,1,Adjusted_minus_Heston,4,512,-1.1372222182204597
252,0.9,xi_minus20,5,1,Adjusted_minus_Heston,5,512,-1.1784846269894478
252,0.9,xi_minus20,5,1,Adjusted_minus_Heston,6,512,-0.973179064691905
252,0.9,xi_minus20,5,1,Adjusted_minus_Heston,7,512,-1.219386311289555
252,0.9,xi_minus20,5,5,Heston_minus_BS,0,512,0.8737189546630354
252,0.9,xi_minus20,5,5,Heston_minus_BS,1,512,0.9925132729610704
252,0.9,xi_minus20,5,5,Heston_minus_BS,2,512,1.0561286831097452
252,0.9,xi_minus20,5,5,Heston_minus_BS,3,512,1.1541632307490013
252,0.9,xi_minus20,5,5,Heston_minus_BS,4,512,0.9361102185621558
252,0.9,xi_minus20,5,5,Heston_minus_BS,5,512,0.932583858677941
252,0.9,xi_minus20,5,5,Heston_minus_BS,6,512,0.8012412591587046
252,0.9,xi_minus20,5,5,Heston_minus_BS,7,512,1.0489651654937662
252,0.9,xi_minus20,5,5,Adjusted_minus_Heston,0,512,-1.0727188818302849
252,0.9,xi_minus20,5,5,Adjusted_minus_Heston,1,512,-1.2438094931394712
252,0.9,xi_minus20,5,5,Adjusted_minus_Heston,2,512,-1.321631259678008
252,0.9,xi_minus20,5,5,Adjusted_minus_Heston,3,512,-1.444864387031037
252,0.9,xi_minus20,5,5,Adjusted_minus_Heston,4,512,-1.1350293251771575
252,0.9,xi_minus20,5,5,Adjusted_minus_Heston,5,512,-1.139579358516523
252,0.9,xi_minus20,5,5,Adjusted_minus_Heston,6,512,-0.9504795011060215
252,0.9,xi_minus20,5,5,Adjusted_minus_Heston,7,512,-1.2672517983143852
252,0.9,xi_minus20,10,1,Heston_minus_BS,0,512,0.8024132987961154
252,0.9,xi_minus20,10,1,Heston_minus_BS,1,512,0.889421782852207
252,0.9,xi_minus20,10,1,Heston_minus_BS,2,512,0.978686441902692
252,0.9,xi_minus20,10,1,Heston_minus_BS,3,512,1.0432783194562272
252,0.9,xi_minus20,10,1,Heston_minus_BS,4,512,0.8564236608169099
252,0.9,xi_minus20,10,1,Heston_minus_BS,5,512,0.91462112228335
252,0.9,xi_minus20,10,1,Heston_minus_BS,6,512,0.7450340063738015
252,0.9,xi_minus20,10,1,Heston_minus_BS,7,512,0.9941178031797192
252,0.9,xi_minus20,10,1,Adjusted_minus_Heston,0,512,-0.9284903777754933
252,0.9,xi_minus20,10,1,Adjusted_minus_Heston,1,512,-1.0633957060684927
252,0.9,xi_minus20,10,1,Adjusted_minus_Heston,2,512,-1.2024681393546928
252,0.9,xi_minus20,10,1,Adjusted_minus_Heston,3,512,-1.2449007532820509
252,0.9,xi_minus20,10,1,Adjusted_minus_Heston,4,512,-1.0167314369047062
252,0.9,xi_minus20,10,1,Adjusted_minus_Heston,5,512,-1.0876856125163934
252,0.9,xi_minus20,10,1,Adjusted_minus_Heston,6,512,-0.8450042516476253
252,0.9,xi_minus20,10,1,Adjusted_minus_Heston,7,512,-1.1652690793236693
252,0.9,xi_minus20,10,5,Heston_minus_BS,0,512,0.8058250574513522
252,0.9,xi_minus20,10,5,Heston_minus_BS,1,512,0.938433156841667
252,0.9,xi_minus20,10,5,Heston_minus_BS,2,512,1.001796219981316
