maturity_days,strike_over_forward,scenario,fee_bps,rebalance_days,contrast,difference,se,ci95_low,ci95_high,sim95_low,sim95_high,n_paths,first_half_difference
63,1.0,kappa_plus20,10,1,Heston_minus_BS,0.31146752614108253,0.01112560518127894,0.2896552936409398,0.3332797586412253,0.2674427420078184,0.35549231027434663,4096,0.3369617317246462
63,1.0,kappa_plus20,10,1,Adjusted_minus_Heston,-0.38247824201093583,0.020324577795723338,-0.422325460128431,-0.3426310238934407,-0.462903992833202,-0.30205249118866967,4096,-0.43013732421382334
63,1.0,kappa_plus20,10,5,Heston_minus_BS,0.3546330350565852,0.015344208085013996,0.3245500482142981,0.38471602189887233,0.29391494937659596,0.4153511207365745,4096,0.3820451512445593
63,1.0,kappa_plus20,10,5,Adjusted_minus_Heston,-0.4551274548062926,0.0280716603605278,-0.5101631649966201,-0.4000917446159651,-0.5662089436329955,-0.34404596597958975,4096,-0.5044596053837616
63,1.0,theta_minus20,0,1,Heston_minus_BS,0.4044094626632322,0.012133923025266979,0.3806203792063326,0.42819854612013175,0.35639469554063924,0.45242422978582514,4096,0.42077211326972114
63,1.0,theta_minus20,0,1,Adjusted_minus_Heston,-0.5461407047458735,0.02127068290220928,-0.587842803044356,-0.504438606447391,-0.630310258480588,-0.46197115101115904,4096,-0.581104753437146
63,1.0,theta_minus20,0,5,Heston_minus_BS,0.4536467549726503,0.01608813360352631,0.42210526981874913,0.48518824012655143,0.3899849049014132,0.5173086050438873,4096,0.4761416656999298
63,1.0,theta_minus20,0,5,Adjusted_minus_Heston,-0.6145241430688262,0.02904477388504146,-0.671467684617527,-0.5575806015201253,-0.7294563089738386,-0.4995919771638137,4096,-0.6585069852709017
63,1.0,theta_minus20,5,1,Heston_minus_BS,0.3780971422945111,0.012097069038492026,0.35438031268043574,0.4018139719085864,0.33022820892979293,0.4259660756592292,4096,0.3972098634516494
63,1.0,theta_minus20,5,1,Adjusted_minus_Heston,-0.482794307369833,0.021398983015430553,-0.524747943616479,-0.4408406711231869,-0.5674715534679565,-0.3981170612717094,4096,-0.5244669240276509
63,1.0,theta_minus20,5,5,Heston_minus_BS,0.4270154579079096,0.01632220704399496,0.3950150616006447,0.45901585421517455,0.36242736314974955,0.4916035526660697,4096,0.4511434857524652
63,1.0,theta_minus20,5,5,Adjusted_minus_Heston,-0.5583132496460932,0.02958407972993105,-0.6163141237430685,-0.5003123755491179,-0.6753794858345833,-0.4412470134576031,4096,-0.6060903926266816
63,1.0,theta_minus20,10,1,Heston_minus_BS,0.3558758797732233,0.012361371147387152,0.3316408743875325,0.38011088515891417,0.3069610848036323,0.4047906747428143,4096,0.3777924026841703
63,1.0,theta_minus20,10,1,Adjusted_minus_Heston,-0.4222361686771044,0.022063227518716626,-0.4654920851419086,-0.3789802522123002,-0.5095418759144102,-0.33493046143979854,4096,-0.4707768066300567
63,1.0,theta_minus20,10,5,Heston_minus_BS,0.4019641839797057,0.016667325159972116,0.369287168606507,0.43464119935290435,0.3360104331238495,0.4679179348355619,4096,0.42773025367324524
63,1.0,theta_minus20,10,5,Adjusted_minus_Heston,-0.5038201164850982,0.030307210457760067,-0.5632387198027675,-0.4444015131674288,-0.6237478306493097,-0.3838924023208866,4096,-0.5554162788611179
63,1.0,theta_plus20,0,1,Heston_minus_BS,0.37362481952486093,0.01078400370783839,0.3524823115601182,0.39476732748960364,0.33095177589315006,0.4162978631565718,4096,0.3948224362175136
63,1.0,theta_plus20,0,1,Adjusted_minus_Heston,-0.5053182978330382,0.01987855020033881,-0.5442910594644828,-0.4663455362015935,-0.5839790868141881,-0.4266575088518883,4096,-0.5423113197229549
63,1.0,theta_plus20,0,5,Heston_minus_BS,0.4160877789906253,0.015162416570135439,0.38636120231429993,0.4458143556669507,0.3560890548257521,0.47608650315549855,4096,0.4426897496075385
63,1.0,theta_plus20,0,5,Adjusted_minus_Heston,-0.5673479544304569,0.02762075008437479,-0.6214996354268757,-0.5131962734340382,-0.6766451603127578,-0.4580507485481561,4096,-0.6114497237916977
63,1.0,theta_plus20,5,1,Heston_minus_BS,0.34607034868184194,0.011077010870260938,0.32435338744046116,0.3677873099232227,0.3022378555761501,0.38990284178753376,4096,0.37095286727744103
63,1.0,theta_plus20,5,1,Adjusted_minus_Heston,-0.4454529922589434,0.02021450703697393,-0.48508441187000323,-0.4058215726478836,-0.5254431855259692,-0.36546279899191764,4096,-0.4887873554423945
63,1.0,theta_plus20,5,5,Heston_minus_BS,0.3904096590344319,0.01554629114161262,0.35993047957672775,0.4208888384921361,0.3288919168145256,0.4519274012543382,4096,0.4190779421275017
63,1.0,theta_plus20,5,5,Adjusted_minus_Heston,-0.5140191287575621,0.028248131479008693,-0.569400818245478,-0.4586374392696461,-0.6257989259252754,-0.4022393315898487,4096,-0.5617295061537415
63,1.0,theta_plus20,10,1,Heston_minus_BS,0.3188714692287433,0.011606556972073608,0.2961163098395693,0.3416266286179173,0.272943525813513,0.36479941264397364,4096,0.34751959441970093
63,1.0,theta_plus20,10,1,Adjusted_minus_Heston,-0.38800384039430935,0.02102983954917265,-0.42923375483160386,-0.34677392595701484,-0.4712203604329144,-0.3047873203557043,4096,-0.4378215905949053
63,1.0,theta_plus20,10,5,Heston_minus_BS,0.36535084902661774,0.016010217575111757,0.33396212163281813,0.39673957642041735,0.3019973180333616,0.4287043800198739,4096,0.3960945104998739
63,1.0,theta_plus20,10,5,Adjusted_minus_Heston,-0.46221886310206833,0.02903833871273447,-0.5191497882157752,-0.4052879379883615,-0.5771255645881068,-0.3473121616160299,4096,-0.513558465117707
63,1.0,xi_minus20,0,1,Heston_minus_BS,0.31259198319011916,0.009344268572918757,0.29427213853130924,0.3309118278489291,0.2756160704102714,0.3495678959699669,4096,0.3306241117542436
63,1.0,xi_minus20,0,1,Adjusted_minus_Heston,-0.43377200819618994,0.016506135466627405,-0.4661330041699426,-0.4014110122224373,-0.49908792036027333,-0.36845609603210655,4096,-0.46425593056543235
63,1.0,xi_minus20,0,5,Heston_minus_BS,0.34637555035119605,0.012851869434500089,0.32117890175553115,0.37157219894686094,0.29551981995777576,0.39723128074461633,4096,0.36809252204441445
63,1.0,xi_minus20,0,5,Adjusted_minus_Heston,-0.48580487660747124,0.02273726243546403,-0.5303822678215365,-0.4412274853934059,-0.5757777863227169,-0.3958319668922256,4096,-0.522128223554005
63,1.0,xi_minus20,5,1,Heston_minus_BS,0.2871960071408136,0.009486847190783104,0.2685966309049135,0.30579538337671375,0.24965590097362012,0.3247361133080071,4096,0.30803439044896463
63,1.0,xi_minus20,5,1,Adjusted_minus_Heston,-0.38392804553168514,0.01671974312514751,-0.4167078286038054,-0.3511482624595649,-0.4500892178773346,-0.3177668731860357,4096,-0.419643635804569
63,1.0,xi_minus20,5,5,Heston_minus_BS,0.3230789537198715,0.01312916989410518,0.2973386455210885,0.3488192619186545,0.2711259263547133,0.3750319810850297,4096,0.34648616127354
63,1.0,xi_minus20,5,5,Adjusted_minus_Heston,-0.4418145188473167,0.02321438087264469,-0.4873273214940474,-0.396301716200586,-0.5336754190008914,-0.349953618693742,4096,-0.48109144460886516
63,1.0,xi_minus20,10,1,Heston_minus_BS,0.2630421679691367,0.009834921412815579,0.2437603770929027,0.2823239588453707,0.22412470818947466,0.30195962774879875,4096,0.28672883441960106
63,1.0,xi_minus20,10,1,Adjusted_minus_Heston,-0.33608858337878234,0.01733030968916352,-0.37006540873616545,-0.3021117580213992,-0.40466580956975645,-0.2675113571878082,4096,-0.3771520467789625
63,1.0,xi_minus20,10,5,Heston_minus_BS,0.30053983644585747,0.013479618908674955,0.2741124577227578,0.32696721516895716,0.2472000582509906,0.3538796146407243,4096,0.3256435938732617
63,1.0,xi_minus20,10,5,Adjusted_minus_Heston,-0.3990995475636927,0.023827422139686024,-0.44581424425852323,-0.3523848508688622,-0.4933862941324981,-0.3048128009948873,4096,-0.4413470666145266
63,1.0,xi_plus20,0,1,Heston_minus_BS,0.4632453902344546,0.013286143894414447,0.43719732768564445,0.48929345278326475,0.4106712059645215,0.5158195745043876,4096,0.4820975517943752
63,1.0,xi_plus20,0,1,Adjusted_minus_Heston,-0.6028262437679721,0.024432154933755293,-0.6507265453885369,-0.5549259421474073,-0.6995059595535895,-0.5061465279823547,4096,-0.6432089040437574
63,1.0,xi_plus20,0,5,Heston_minus_BS,0.5210396302195728,0.018112192827533864,0.4855298889871258,0.5565493714520198,0.44936843872753657,0.592710821711609,4096,0.5476914883513082
63,1.0,xi_plus20,0,5,Adjusted_minus_Heston,-0.6802322834355766,0.033696194394858756,-0.7462951370543113,-0.614169429816842,-0.8135704398931142,-0.5468941269780391,4096,-0.7311607572440671
63,1.0,xi_plus20,5,1,Heston_minus_BS,0.4356876872304055,0.013420211846989924,0.4093767786336954,0.4619985958271156,0.3825829868604354,0.48879238760037563,4096,0.4581219242846001
63,1.0,xi_plus20,5,1,Adjusted_minus_Heston,-0.5300432731767039,0.02468213598652002,-0.5784336735159172,-0.4816528728374904,-0.6277121811640985,-0.4323743651893092,4096,-0.5782077331773443
63,1.0,xi_plus20,5,5,Heston_minus_BS,0.4925553204511847,0.01846530656295101,0.4563532843933854,0.528757356508984,0.41948683364595607,0.5656238072564134,4096,0.5211823404521918
63,1.0,xi_plus20,5,5,Adjusted_minus_Heston,-0.6150139884963435,0.03438633522065767,-0.6824298931990315,-0.5475980837936555,-0.751083079620561,-0.4789448973721259,4096,-0.6703723375903307
63,1.0,xi_plus20,10,1,Heston_minus_BS,0.4112942446228324,0.013889261149766165,0.38406374448215835,0.4385247447635064,0.3563334839337949,0.46625500531186986,4096,0.4373994985179695
63,1.0,xi_plus20,10,1,Adjusted_minus_Heston,-0.46048256959375183,0.02555443972843257,-0.5105831593311436,-0.4103819798563601,-0.5616032434231484,-0.35936189576435523,4096,-0.5166125390707406
63,1.0,xi_plus20,10,5,Heston_minus_BS,0.4654963902814478,0.018934952358257668,0.42837359323015384,0.5026191873327417,0.3905694827952244,0.5404232977676712,4096,0.4961052130988156
63,1.0,xi_plus20,10,5,Adjusted_minus_Heston,-0.5517644330717795,0.035287579463121,-0.6209472662817908,-0.48258159986176824,-0.6913998095871559,-0.41212905655640314,4096,-0.611580830516969
63,1.0,rho_minus10pp,0,1,Heston_minus_BS,0.46152486237542234,0.012997723135146239,0.43604226126053147,0.4870074634903132,0.41009197886706056,0.5129577458837842,4096,0.4829209502873399
63,1.0,rho_minus10pp,0,1,Adjusted_minus_Heston,-0.599433204677832,0.023974248407791488,-0.6464357606526623,-0.5524306487030017,-0.6943009528778397,-0.5045654564778244,4096,-0.6413598998174711
63,1.0,rho_minus10pp,0,5,Heston_minus_BS,0.5183370891128154,0.01798027018021456,0.48308598796407415,0.5535881902615567,0.44718792460051543,0.5894862536251153,4096,0.5469192488838084
63,1.0,rho_minus10pp,0,5,Adjusted_minus_Heston,-0.6762919821117468,0.03317655723069904,-0.7413360644856202,-0.6112478997378734,-0.8075738986068732,-0.5450100656166204,4096,-0.7275483243789651
63,1.0,rho_minus10pp,5,1,Heston_minus_BS,0.4321158910291296,0.013222676772529139,0.4061922585311905,0.4580395235270687,0.3797928505212691,0.48443893153699014,4096,0.4574721311061456
63,1.0,rho_minus10pp,5,1,Adjusted_minus_Heston,-0.5277677704397272,0.02428061218899845,-0.5753709659228292,-0.4801645749566252,-0.6238478211719678,-0.4316877197074867,4096,-0.57736431145894
63,1.0,rho_minus10pp,5,5,Heston_minus_BS,0.48946397972849137,0.01837960072497943,0.45342997369099164,0.5254979857659912,0.4167346368128921,0.5621933226440907,4096,0.5202529709941084
63,1.0,rho_minus10pp,5,5,Adjusted_minus_Heston,-0.6121937715230458,0.0338874653532632,-0.6786316201687712,-0.5457559228773203,-0.7462888003050558,-0.4780987427410357,4096,-0.6678193196511999
63,1.0,rho_minus10pp,10,1,Heston_minus_BS,0.4046786575128537,0.013760480307467779,0.3777006378105925,0.4316566772151149,0.3502274914652139,0.4591298235604935,4096,0.43409645500554006
63,1.0,rho_minus10pp,10,1,Adjusted_minus_Heston,-0.45919481344953583,0.025186508311696054,-0.508574057653341,-0.4098155692457307,-0.5588595573826489,-0.35953006951642275,4096,-0.5166396496892024
63,1.0,rho_minus10pp,10,5,Heston_minus_BS,0.4617141982670467,0.018886154052591267,0.4246870724148889,0.49874132411920447,0.3869803890292357,0.5364480075048577,4096,0.4947218750685945
63,1.0,rho_minus10pp,10,5,Adjusted_minus_Heston,-0.5500012370176361,0.03480202740289622,-0.618232124310461,-0.4817703497248113,-0.6877152506688307,-0.4122872233664416,4096,-0.6100238647278211
63,1.0,rho_plus10pp,0,1,Heston_minus_BS,0.31686117661122015,0.009607313706888831,0.29802562053476606,0.33569673268767425,0.2788443761626436,0.3548779770597967,4096,0.3332408335270124
63,1.0,rho_plus10pp,0,1,Adjusted_minus_Heston,-0.44391145908742624,0.01698729813703835,-0.4772157953888631,-0.4106071227859894,-0.5111313649986068,-0.3766915531762457,4096,-0.4740227485301004
63,1.0,rho_plus10pp,0,5,Heston_minus_BS,0.3519733614669355,0.013006149070324519,0.3264742409399187,0.3774724819939522,0.3005071359541343,0.40343958697973664,4096,0.3725572218895161
63,1.0,rho_plus10pp,0,5,Adjusted_minus_Heston,-0.4971369598101574,0.023345161843141587,-0.5429061642335637,-0.45136775538675095,-0.5895153692498384,-0.4047585503704763,4096,-0.5338705624323181
63,1.0,rho_plus10pp,5,1,Heston_minus_BS,0.29254406955805223,0.009673024019297382,0.27357968555821255,0.3115084535578919,0.254267248888375,0.3308208902277295,4096,0.31147116359911825
63,1.0,rho_plus10pp,5,1,Adjusted_minus_Heston,-0.39273070667730825,0.017171418146225564,-0.42639601825900025,-0.35906539509561625,-0.46067918811557307,-0.32478222523904343,4096,-0.42822079707119637
63,1.0,rho_plus10pp,5,5,Heston_minus_BS,0.32869337703869883,0.013247123845971138,0.30272181499075534,0.3546649390866423,0.2762735977814905,0.38111315629590714,4096,0.350808834283609
63,1.0,rho_plus10pp,5,5,Adjusted_minus_Heston,-0.45190036255275473,0.02381725042153961,-0.4985951171520749,-0.4052056079534346,-0.5461468589339646,-0.3576538661715449,4096,-0.49166998710162574
63,1.0,rho_plus10pp,10,1,Heston_minus_BS,0.27042715453102695,0.009962556986723988,0.25089512856483454,0.28995918049721936,0.23100463201567675,0.30984967704637717,4096,0.29193413676970775
63,1.0,rho_plus10pp,10,1,Adjusted_minus_Heston,-0.3436395448282242,0.017770951602273276,-0.37848026780748506,-0.3087988218489633,-0.4139604213455076,-0.27331866831094076,4096,-0.3846300228339202
63,1.0,rho_plus10pp,10,5,Heston_minus_BS,0.3064172169389234,0.013569371481679905,0.27981387439561156,0.3330205594822352,0.25272228164585236,0.3601121522319944,4096,0.33006668501078895
63,1.0,rho_plus10pp,10,5,Adjusted_minus_Heston,-0.407989334303845,0.024431380480616736,-0.45588811757537234,-0.36009055103231763,-0.5046659855251812,-0.3113126830825088,4096,-0.4508126206516284
63,1.1,reference,0,1,Heston_minus_BS,0.24495973874951624,0.00905959677111829,0.2271980055305725,0.26272147196845996,0.2091102918489522,0.2808091856500803,4096,0.24330332197237425
63,1.1,reference,0,1,Adjusted_minus_Heston,-0.413463638841229,0.018554851056269837,-0.4498412307699723,-0.3770860469124857,-0.4868864593590468,-0.3400408183234112,4096,-0.4147267192654797
63,1.1,reference,0,5,Heston_minus_BS,0.2490545554530581,0.010266845232505149,0.22892595915600333,0.26918315175011287,0.20842794344176327,0.28968116746435296,4096,0.24069115517870954
63,1.1,reference,0,5,Adjusted_minus_Heston,-0.4178627357587967,0.02258746628035768,-0.46214644510031944,-0.3735790264172739,-0.5072428917959191,-0.3284825797216743,4096,-0.4057256179397395
63,1.1,reference,5,1,Heston_minus_BS,0.20976801188429064,0.008438846185425918,0.19322328716772533,0.22631273660085596,0.17637491770256025,0.24316110606602104,4096,0.2089440306727146
63,1.1,reference,5,1,Adjusted_minus_Heston,-0.3225983970700733,0.017536503896187907,-0.3569794751319625,-0.28821731900818415,-0.3919915479056729,-0.2532052462344737,4096,-0.3264012450733366
63,1.1,reference,5,5,Heston_minus_BS,0.22575700828790435,0.010098196435759406,0.20595905528670172,0.24555496128910698,0.18579775115304892,0.2657162654227598,4096,0.21786451122198966
63,1.1,reference,5,5,Adjusted_minus_Heston,-0.3593034166309994,0.02242501325522764,-0.4032686297562039,-0.3153382035057949,-0.448040734885672,-0.27056609837632684,4096,-0.34852274944468276
63,1.1,reference,10,1,Heston_minus_BS,0.17840033263463403,0.008011540243593676,0.1626933597886475,0.19410730548062058,0.14669811742456448,0.21010254784470359,4096,0.17825964067781425
63,1.1,reference,10,1,Adjusted_minus_Heston,-0.238473498279017,0.017027893449442586,-0.2718574234547802,-0.20508957310325382,-0.3058540426306508,-0.17109295392738322,4096,-0.24457701395630632
63,1.1,reference,10,5,Heston_minus_BS,0.20352963031422172,0.010009505504887732,0.18390555973768774,0.2231537008907557,0.16392132928670453,0.24313793134173892,4096,0.19607146008215665
63,1.1,reference,10,5,Adjusted_minus_Heston,-0.30276864528248115,0.02244297068147248,-0.3467690647223063,-0.258768225842656,-0.39157702230664415,-0.21396026825831815,4096,-0.2932864914060243
63,1.1,kappa_minus20,0,1,Heston_minus_BS,0.20434343887761397,0.008422269658799213,0.1878312131619511,0.22085566459327685,0.1710159391507046,0.23767093860452335,4096,0.20145066927176214
63,1.1,kappa_minus20,0,1,Adjusted_minus_Heston,-0.37968179654141154,0.018953981870405374,-0.41684190177833375,-0.34252169130448934,-0.4546840051147051,-0.304679587968118,4096,-0.38147334798258437
63,1.1,kappa_minus20,0,5,Heston_minus_BS,0.20326083969066666,0.009572498966487647,0.18449353942589108,0.22202813995544224,0.16538180356194906,0.24113987581938426,4096,0.19303864861623166
63,1.1,kappa_minus20,0,5,Adjusted_minus_Heston,-0.3779236398187607,0.023341545223678425,-0.4236857537025237,-0.3321615259349977,-0.47028773804673113,-0.2855595415907903,4096,-0.36496903185085916
63,1.1,kappa_minus20,5,1,Heston_minus_BS,0.17457051620583677,0.007870095266551306,0.15914085238483855,0.190000180026835,0.14342800848848888,0.20571302392318466,4096,0.1722507766144473
63,1.1,kappa_minus20,5,1,Adjusted_minus_Heston,-0.28372184135824774,0.017968592654266178,-0.3189500482098373,-0.24849363450665818,-0.354824797098017,-0.21261888561847847,4096,-0.2880707381454141
63,1.1,kappa_minus20,5,5,Heston_minus_BS,0.1833963368898351,0.009467694248394548,0.16483451082991493,0.20195816294975524,0.14593202023165563,0.22086065354801454,4096,0.1734848686684974
63,1.1,kappa_minus20,5,5,Adjusted_minus_Heston,-0.3162188401902766,0.02323406669849056,-0.36177023775416556,-0.2706674426263876,-0.40815763850931985,-0.22428004187123327,4096,-0.30461017709240984
63,1.1,kappa_minus20,10,1,Heston_minus_BS,0.14907186032918165,0.007515563641507611,0.1343372711677731,0.1638064494905902,0.11933225861170044,0.17881146204666287,4096,0.14716211127956325
63,1.1,kappa_minus20,10,1,Adjusted_minus_Heston,-0.19499894014940675,0.017548117984457066,-0.22940278813612036,-0.16059509216269313,-0.2644380487302816,-0.1255598315685319,4096,-0.20165339071255983
63,1.1,kappa_minus20,10,5,Heston_minus_BS,0.16464909732497124,0.009441232107824505,0.14613915144173903,0.18315904320820345,0.1272894931752188,0.2020087014747237,4096,0.15500743764760963
63,1.1,kappa_minus20,10,5,Adjusted_minus_Heston,-0.2566567538049476,0.02331946708057702,-0.3023755825295977,-0.21093792508029757,-0.3489334873036952,-0.16438002030620003,4096,-0.24633102849865285
63,1.1,kappa_plus20,0,1,Heston_minus_BS,0.2835969003641767,0.009834562605216386,0.26431581294583545,0.3028779877825179,0.244680860410838,0.3225129403175154,4096,0.2829890910871448
63,1.1,kappa_plus20,0,1,Adjusted_minus_Heston,-0.43756562333313576,0.018120553933926038,-0.4730917568780559,-0.40203948978821563,-0.5092699002976504,-0.36586134636862117,4096,-0.43845983350785744
63,1.1,kappa_plus20,0,5,Heston_minus_BS,0.29252062793631484,0.011171921016696345,0.27061759122785245,0.3144236646447772,0.24831256885998207,0.3367286870126476,4096,0.2859229225811738
63,1.1,kappa_plus20,0,5,Adjusted_minus_Heston,-0.4465590064631846,0.02186064712677545,-0.4894177552650174,-0.40370025766135176,-0.5330630891704514,-0.36005492375591774,4096,-0.43519184944441613
63,1.1,kappa_plus20,5,1,Heston_minus_BS,0.24392426925316085,0.00915436874163061,0.22597673146703817,0.26187180703928353,0.20769980315357744,0.28014873535274426,4096,0.24436342539994266
63,1.1,kappa_plus20,5,1,Adjusted_minus_Heston,-0.35140751914706597,0.01709547793657937,-0.38492394664722507,-0.3178910916469069,-0.4190554999579731,-0.28375953833615886,4096,-0.3548025918372609
63,1.1,kappa_plus20,5,5,Heston_minus_BS,0.26638641572333543,0.010952293542792604,0.24491396822293415,0.2878588632237367,0.22304743765165816,0.3097253937950127,4096,0.2603849047220554
63,1.1,kappa_plus20,5,5,Adjusted_minus_Heston,-0.3909166664496314,0.021662172206027643,-0.4333862965431999,-0.34844703635606294,-0.47663537025845487,-0.30519796264080795,4096,-0.3808993699238728
63,1.1,kappa_plus20,10,1,Heston_minus_BS,0.2076862382546079,0.008663492624899911,0.19070108442984618,0.22467139207936965,0.17340420267661164,0.2419682738326042,4096,0.2090366725086089
63,1.1,kappa_plus20,10,1,Adjusted_minus_Heston,-0.27154879542519766,0.01653433412363635,-0.3039650760915894,-0.23913251475880593,-0.33697629161257137,-0.20612129923782396,4096,-0.27722019380464946
63,1.1,kappa_plus20,10,5,Heston_minus_BS,0.2412799500978529,0.010812808021040813,0.22008097002518073,0.2624789301705251,0.19849292581967998,0.28406697437602585,4096,0.23584066322751795
63,1.1,kappa_plus20,10,5,Adjusted_minus_Heston,-0.3371899485955502,0.02163273122759994,-0.3796018583713442,-0.29477803881975617,-0.42279215242987045,-0.2515877447612299,4096,-0.32846762038231236
63,1.1,theta_minus20,0,1,Heston_minus_BS,0.15838258007988082,0.007476471263530597,0.14372463322453333,0.1730405269352283,0.12879766958805897,0.18796749057170267,4096,0.1536465715387717
63,1.1,theta_minus20,0,1,Adjusted_minus_Heston,-0.3338248742079224,0.018109525375520463,-0.36932938578476404,-0.29832036263108075,-0.4054855104090632,-0.26216423800678157,4096,-0.33485575119413313
63,1.1,theta_minus20,0,5,Heston_minus_BS,0.1523747232420407,0.008578653831060887,0.13555589955987316,0.16919354692420827,0.11842840060046739,0.18632104588361403,4096,0.13942211283554096
63,1.1,theta_minus20,0,5,Adjusted_minus_Heston,-0.3274785569642933,0.022425923815186537,-0.37144555528187206,-0.2835115586467145,-0.416219478367287,-0.23873763556129957,4096,-0.31361956869562
63,1.1,theta_minus20,5,1,Heston_minus_BS,0.13594030091921905,0.006999253120156369,0.12221796097486284,0.14966264086357525,0.10824377540998492,0.16363682642845317,4096,0.13137919201626913
63,1.1,theta_minus20,5,1,Adjusted_minus_Heston,-0.24118912460807906,0.01721915414812363,-0.27494802469619944,-0.20743022451995868,-0.30932650068575496,-0.1730517485304032,4096,-0.244618645656351
63,1.1,theta_minus20,5,5,Heston_minus_BS,0.1368857433265124,0.008532480559334489,0.12015744435035214,0.15361404230267267,0.10312213149368696,0.17064935515933785,4096,0.12403588366271
63,1.1,theta_minus20,5,5,Adjusted_minus_Heston,-0.26790920865951506,0.022365266650031773,-0.3117572859685197,-0.2240611313505104,-0.3564101054922888,-0.17940831182674136,4096,-0.2552943298198538
63,1.1,theta_minus20,10,1,Heston_minus_BS,0.11784653824519162,0.006711084011655987,0.10468916636248711,0.13100391012789614,0.09129031769814977,0.14440275879223347,4096,0.1132876257390091
63,1.1,theta_minus20,10,1,Adjusted_minus_Heston,-0.15566005747874967,0.016889580226931968,-0.18877281357039669,-0.12254730138710265,-0.2224932869055241,-0.08882682805197521,4096,-0.16123687692030209
63,1.1,theta_minus20,10,5,Heston_minus_BS,0.12246875852979677,0.008558747559053866,0.1056889619590675,0.13924855510052606,0.08860120637429837,0.1563363106852952,4096,0.10968035538717032
63,1.1,theta_minus20,10,5,Adjusted_minus_Heston,-0.21041836750740922,0.022492218864505243,-0.25451534015049987,-0.16632139486431857,-0.29942162297563396,-0.12141511203918447,4096,-0.19898497916844848
63,1.1,theta_plus20,0,1,Heston_minus_BS,0.3373788552927931,0.011053472012067873,0.3157080430059482,0.359049667579638,0.29363950706630637,0.38111820351927983,4096,0.3385521093498326
63,1.1,theta_plus20,0,1,Adjusted_minus_Heston,-0.48469291398659287,0.01893764164095931,-0.5218209834935053,-0.4475648444796805,-0.559630463149245,-0.40975536482394076,4096,-0.4862906889449855
63,1.1,theta_plus20,0,5,Heston_minus_BS,0.3523011967240916,0.012678023975774482,0.3274453797059482,0.377157013742235,0.3021333847556233,0.4024690086925599,4096,0.3484225267428085
63,1.1,theta_plus20,0,5,Adjusted_minus_Heston,-0.4984979845834931,0.02275390603147591,-0.5431080062909055,-0.45388796287608074,-0.5885367541517252,-0.408459215015261,4096,-0.48799917725577346
63,1.1,theta_plus20,5,1,Heston_minus_BS,0.2912363542938011,0.010341044052477792,0.27096228798535293,0.3115104206022493,0.25031613245373624,0.332156576133866,4096,0.29383870656544425
63,1.1,theta_plus20,5,1,Adjusted_minus_Heston,-0.39572911191057675,0.01783776066627378,-0.4307008169634733,-0.3607574068576802,-0.4663143564845046,-0.3251438673366489,4096,-0.39997308981128543
63,1.1,theta_plus20,5,5,Heston_minus_BS,0.3222785090194743,0.012437932317712104,0.2978934021318516,0.346663615907097,0.27306075623845405,0.37149626180049455,4096,0.31920366961314356
63,1.1,theta_plus20,5,5,Adjusted_minus_Heston,-0.44104055571055484,0.022516395806605024,-0.48518492829941295,-0.3968961831216967,-0.5301394809998458,-0.351941630421264,4096,-0.4319880220384789
63,1.1,theta_plus20,10,1,Heston_minus_BS,0.2484162244146063,0.009835408129898906,0.22913347930837671,0.26769896952083594,0.2094968386620036,0.287335610167209,4096,0.2523220440492796
63,1.1,theta_plus20,10,1,Adjusted_minus_Heston,-0.3131728983927292,0.017203520263291413,-0.34690114757015444,-0.279444649215304,-0.38124841011393296,-0.24509738667152547,4096,-0.31983738812846807
63,1.1,theta_plus20,10,5,Heston_minus_BS,0.29331728357694203,0.012283157465916471,0.2692356195131059,0.3173989476407782,0.24471198551892653,0.34192258163495753,4096,0.2910130881477768
63,1.1,theta_plus20,10,5,Adjusted_minus_Heston,-0.3855541870327166,0.022451581292393562,-0.4295714879494878,-0.3415368861159454,-0.47439663683592215,-0.29671173722951105,4096,-0.3778927035208081
63,1.1,xi_minus20,0,1,Heston_minus_BS,0.26918798011546224,0.008999093217140057,0.2515448667437048,0.2868310934872197,0.23357794993513822,0.3047980102957863,4096,0.27010392697528607
63,1.1,xi_minus20,0,1,Adjusted_minus_Heston,-0.4012997980639296,0.015661500201007844,-0.43200484988980664,-0.3705947462380526,-0.4632734304477801,-0.3393261656800792,4096,-0.4028797980546889
63,1.1,xi_minus20,0,5,Heston_minus_BS,0.27874741469376946,0.010417395728984707,0.2583236576051247,0.2991711717824142,0.23752506402370743,0.3199697653638315,4096,0.27490976302182357
63,1.1,xi_minus20,0,5,Adjusted_minus_Heston,-0.4121508882171675,0.01867961696261723,-0.44877308912789404,-0.37552868730644096,-0.4860674159989621,-0.3382343604353729,4096,-0.40362227081612556
63,1.1,xi_minus20,5,1,Heston_minus_BS,0.22956762769966998,0.008437000742785783,0.21302652105360748,0.2461087343457325,0.1961818360612654,0.2629534193380746,4096,0.2317925553190026
63,1.1,xi_minus20,5,1,Adjusted_minus_Heston,-0.32727373489062217,0.014718737310804586,-0.3561304590957939,-0.29841701068545046,-0.3855167897414957,-0.2690306800397486,4096,-0.331032242235896
63,1.1,xi_minus20,5,5,Heston_minus_BS,0.25325867974796074,0.010250623678347084,0.2331618865128558,0.2733554729830657,0.21269625754103866,0.2938211019548828,4096,0.25013443842384675
