maturity_days,strike_over_forward,scenario,fee_bps,rebalance_days,strategy,coarse_mse,fine_mse,mse_refinement_shift,mse_refinement_se
252,1.0,theta_minus20,5,5,Adjusted,5.7168942672432,5.70950615073019,-0.0073881165130091206,0.01615892737365767
252,1.0,theta_minus20,10,1,BS,4.139066549976085,4.13347205729512,-0.00559449268096415,0.012285676143240148
252,1.0,theta_minus20,10,1,Heston,5.72388940942276,5.71817247151878,-0.005716937903979741,0.013245304031532274
252,1.0,theta_minus20,10,1,Adjusted,3.855715756400567,3.8515222300724012,-0.004193526328165715,0.01017260996954218
252,1.0,theta_minus20,10,5,BS,5.886029282021927,5.876226510205864,-0.009802771816062233,0.017086039997013296
252,1.0,theta_minus20,10,5,Heston,7.734819831869292,7.725817877652902,-0.009001954216389003,0.017237077564110345
252,1.0,theta_minus20,10,5,Adjusted,5.387116369450922,5.379058175147309,-0.0080581943036135,0.015571321242383059
252,1.0,theta_plus20,0,1,BS,5.5716795704083495,5.566767960280519,-0.004911610127830682,0.015040382063613904
252,1.0,theta_plus20,0,1,Heston,7.505360572987319,7.50033861127252,-0.00502196171479955,0.017150377800892718
252,1.0,theta_plus20,0,1,Adjusted,5.195742867993069,5.193237633517239,-0.0025052344758288644,0.014117301302483955
252,1.0,theta_plus20,0,5,BS,6.808641166987396,6.800367750644936,-0.008273416342459504,0.018636120225850882
252,1.0,theta_plus20,0,5,Heston,8.91630882524641,8.90909499058734,-0.007213834659070825,0.020161156204354908
252,1.0,theta_plus20,0,5,Adjusted,6.3316997567980975,6.3267454029065675,-0.004954353891530474,0.018290106136438607
252,1.0,theta_plus20,5,1,BS,4.757209900285591,4.751769876024496,-0.005440024261096048,0.013558961173500958
252,1.0,theta_plus20,5,1,Heston,6.555935483204385,6.550767223511852,-0.005168259692533129,0.015648193526341864
252,1.0,theta_plus20,5,1,Adjusted,4.492299194285782,4.4889392068201595,-0.003359987465622608,0.012692074482902568
252,1.0,theta_plus20,5,5,BS,6.315625005691471,6.306520895678714,-0.009104110012757204,0.017830998657793903
252,1.0,theta_plus20,5,5,Heston,8.322491079147879,8.314772141203708,-0.007718937944172695,0.01929188088913582
252,1.0,theta_plus20,5,5,Adjusted,5.9153916955914925,5.909375926699493,-0.006015768891999615,0.017537102811956473
252,1.0,theta_plus20,10,1,BS,4.139066549976085,4.13347205729512,-0.00559449268096415,0.012285676143240148
252,1.0,theta_plus20,10,1,Heston,5.793481701799189,5.78854171842323,-0.004939983375959191,0.014344902692975996
252,1.0,theta_plus20,10,1,Adjusted,3.9763430147555017,3.972497623554143,-0.0038453912013587032,0.011461245395590626
252,1.0,theta_plus20,10,5,BS,5.886029282021927,5.876226510205864,-0.009802771816062233,0.017086039997013296
252,1.0,theta_plus20,10,5,Heston,7.790532212710021,7.782440286938357,-0.008091925771664392,0.018481792797286817
252,1.0,theta_plus20,10,5,Adjusted,5.560171110187419,5.553229223176216,-0.006941887011202566,0.01684030078909649
252,1.0,xi_minus20,0,1,BS,5.5716795704083495,5.566767960280519,-0.004911610127830682,0.015040382063613904
252,1.0,xi_minus20,0,1,Heston,7.135030752960006,7.129532659786283,-0.005498093173722792,0.01653917547050276
252,1.0,xi_minus20,0,1,Adjusted,5.163537716174218,5.1602967378725495,-0.00324097830166895,0.013973108410338317
252,1.0,xi_minus20,0,5,BS,6.808641166987396,6.800367750644936,-0.008273416342459504,0.018636120225850882
252,1.0,xi_minus20,0,5,Heston,8.52553432352056,8.517827853430767,-0.00770647008979524,0.01959252619174735
252,1.0,xi_minus20,0,5,Adjusted,6.319884660105554,6.313838103426137,-0.006046556679417817,0.01809505113385116
252,1.0,xi_minus20,5,1,BS,4.757209900285591,4.751769876024496,-0.005440024261096048,0.013558961173500958
252,1.0,xi_minus20,5,1,Heston,6.193616067449566,6.187980935201832,-0.005635132247735753,0.015050195052916956
252,1.0,xi_minus20,5,1,Adjusted,4.437154617810005,4.433113462816074,-0.004041154993930987,0.01255822036204447
252,1.0,xi_minus20,5,5,BS,6.315625005691471,6.306520895678714,-0.009104110012757204,0.017830998657793903
252,1.0,xi_minus20,5,5,Heston,7.938867629205563,7.930611113991224,-0.008256515214339791,0.0187443159144722
252,1.0,xi_minus20,5,5,Adjusted,5.885892373358476,5.878786916229048,-0.007105457129427306,0.017351381279926713
252,1.0,xi_minus20,10,1,BS,4.139066549976085,4.13347205729512,-0.00559449268096415,0.012285676143240148
252,1.0,xi_minus20,10,1,Heston,5.447683248488702,5.44229285519678,-0.005390393291922114,0.013768982911969298
252,1.0,xi_minus20,10,1,Adjusted,3.906592371644942,3.9021244319436477,-0.004467939701294601,0.011348304174437465
252,1.0,xi_minus20,10,5,BS,5.886029282021927,5.876226510205864,-0.009802771816062233,0.017086039997013296
252,1.0,xi_minus20,10,5,Heston,7.416006814416907,7.407333898554288,-0.00867291586261796,0.017957669314298614
252,1.0,xi_minus20,10,5,Adjusted,5.514981504676466,5.506951507758462,-0.00802999691800433,0.016666713650155273
252,1.0,xi_plus20,0,1,BS,5.5716795704083495,5.566767960280519,-0.004911610127830682,0.015040382063613904
252,1.0,xi_plus20,0,1,Heston,7.692739314588593,7.685899167696688,-0.0068401468919053856,0.016301088169473052
252,1.0,xi_plus20,0,1,Adjusted,5.015330827679219,5.01192811437626,-0.003402713302958816,0.012619707458591738
252,1.0,xi_plus20,0,5,BS,6.808641166987396,6.800367750644936,-0.008273416342459504,0.018636120225850882
252,1.0,xi_plus20,0,5,Heston,9.16205576577606,9.153475980564185,-0.008579785211875728,0.01925619336251832
252,1.0,xi_plus20,0,5,Adjusted,6.1363663383699105,6.130727818395783,-0.005638519974127941,0.017001694833526718
252,1.0,xi_plus20,5,1,BS,4.757209900285591,4.751769876024496,-0.005440024261096048,0.013558961173500958
252,1.0,xi_plus20,5,1,Heston,6.743023856102387,6.736695671549879,-0.006328184552508138,0.014922003763135171
252,1.0,xi_plus20,5,1,Adjusted,4.37250790866244,4.368694183241966,-0.00381372542047377,0.011350385529755551
252,1.0,xi_plus20,5,5,BS,6.315625005691471,6.306520895678714,-0.009104110012757204,0.017830998657793903
252,1.0,xi_plus20,5,5,Heston,8.561489550562646,8.552742787962732,-0.008746762599913591,0.018449930756223344
252,1.0,xi_plus20,5,5,Adjusted,5.756463640628662,5.74995175033972,-0.006511890288942279,0.016332489133814125
252,1.0,xi_plus20,10,1,BS,4.139066549976085,4.13347205729512,-0.00559449268096415,0.012285676143240148
252,1.0,xi_plus20,10,1,Heston,5.99562319489473,5.990244111926721,-0.005379082968008989,0.013776658441655694
252,1.0,xi_plus20,10,1,Adjusted,3.9315614940264596,3.92776231268182,-0.0037991813446398787,0.010304486027666966
252,1.0,xi_plus20,10,5,BS,5.886029282021927,5.876226510205864,-0.009802771816062233,0.017086039997013296
252,1.0,xi_plus20,10,5,Heston,8.026593823315864,8.017823454668717,-0.008770368647147201,0.01771131979011231
252,1.0,xi_plus20,10,5,Adjusted,5.440934403195122,5.4336938615582415,-0.007240541636879192,0.015723112743194115
252,1.0,rho_minus10pp,0,1,BS,5.5716795704083495,5.566767960280519,-0.004911610127830682,0.015040382063613904
252,1.0,rho_minus10pp,0,1,Heston,7.766252455493014,7.760252259068524,-0.00600019642448708,0.01672861418526962
252,1.0,rho_minus10pp,0,1,Adjusted,5.047985773944225,5.045225430585266,-0.002760343358958632,0.01304150357866443
252,1.0,rho_minus10pp,0,5,BS,6.808641166987396,6.800367750644936,-0.008273416342459504,0.018636120225850882
252,1.0,rho_minus10pp,0,5,Heston,9.233503757251,9.22620353793074,-0.007300219320260389,0.019659364817743746
252,1.0,rho_minus10pp,0,5,Adjusted,6.169062727145909,6.1643107760091205,-0.004751951136788857,0.017404573050952478
252,1.0,rho_minus10pp,5,1,BS,4.757209900285591,4.751769876024496,-0.005440024261096048,0.013558961173500958
252,1.0,rho_minus10pp,5,1,Heston,6.8067325212034095,6.800989830703777,-0.005742690499633319,0.015289151790406998
252,1.0,rho_minus10pp,5,1,Adjusted,4.3910760880929605,4.387703166702291,-0.003372921390669229,0.011712545984399239
252,1.0,rho_minus10pp,5,5,BS,6.315625005691471,6.306520895678714,-0.009104110012757204,0.017830998657793903
252,1.0,rho_minus10pp,5,5,Heston,8.628822898604469,8.621245355885302,-0.007577542719166227,0.018819507452881645
252,1.0,rho_minus10pp,5,5,Adjusted,5.782093816628216,5.776371839925808,-0.005721976702408178,0.016702614292684204
252,1.0,rho_minus10pp,10,1,BS,4.139066549976085,4.13347205729512,-0.00559449268096415,0.012285676143240148
252,1.0,rho_minus10pp,10,1,Heston,6.044643703049722,6.0395679348988125,-0.005075768150909402,0.014074430624252184
252,1.0,rho_minus10pp,10,1,Adjusted,3.931131417491646,3.9275480270255763,-0.003583390466070118,0.01059706460144467
252,1.0,rho_minus10pp,10,5,BS,5.886029282021927,5.876226510205864,-0.009802771816062233,0.017086039997013296
252,1.0,rho_minus10pp,10,5,Heston,8.088650060934452,8.08093399713614,-0.007716063798312215,0.0180451184125185
252,1.0,rho_minus10pp,10,5,Adjusted,5.458364942871667,5.451813855528773,-0.0065510873428952,0.016059133572391335
252,1.0,rho_plus10pp,0,1,BS,5.5716795704083495,5.566767960280519,-0.004911610127830682,0.015040382063613904
252,1.0,rho_plus10pp,0,1,Heston,7.092625779051152,7.086306241576693,-0.006319537474458557,0.016179329813735894
252,1.0,rho_plus10pp,0,1,Adjusted,5.105190261845552,5.101285699630076,-0.0039045622154752473,0.013559736133754911
252,1.0,rho_plus10pp,0,5,BS,6.808641166987396,6.800367750644936,-0.008273416342459504,0.018636120225850882
252,1.0,rho_plus10pp,0,5,Heston,8.487644658946472,8.478947717226772,-0.008696941719701362,0.019226117963342483
252,1.0,rho_plus10pp,0,5,Adjusted,6.2602023878631865,6.2533757544432325,-0.006826633419954629,0.017694963459964446
252,1.0,rho_plus10pp,5,1,BS,4.757209900285591,4.751769876024496,-0.005440024261096048,0.013558961173500958
252,1.0,rho_plus10pp,5,1,Heston,6.156901414726872,6.150644917303892,-0.006256497422979541,0.014731798426262634
252,1.0,rho_plus10pp,5,1,Adjusted,4.3895992280496845,4.385064433586342,-0.004534794463341582,0.012189667846755457
252,1.0,rho_plus10pp,5,5,BS,6.315625005691471,6.306520895678714,-0.009104110012757204,0.017830998657793903
252,1.0,rho_plus10pp,5,5,Heston,7.902819554522297,7.893671051221333,-0.009148503300963074,0.018401609950846387
252,1.0,rho_plus10pp,5,5,Adjusted,5.831640989401231,5.823840872618893,-0.007800116782337949,0.016976483815695907
252,1.0,rho_plus10pp,10,1,BS,4.139066549976085,4.13347205729512,-0.00559449268096415,0.012285676143240148
252,1.0,rho_plus10pp,10,1,Heston,5.420708167509096,5.414918507734978,-0.005789659774118078,0.013498924542051935
252,1.0,rho_plus10pp,10,1,Adjusted,3.8739445030880133,3.8691736261752467,-0.004770876912766966,0.011032771857113228
252,1.0,rho_plus10pp,10,5,BS,5.886029282021927,5.876226510205864,-0.009802771816062233,0.017086039997013296
252,1.0,rho_plus10pp,10,5,Heston,7.382771615061989,7.373308998702409,-0.009462616359579878,0.017640332026877457
252,1.0,rho_plus10pp,10,5,Adjusted,5.467115160121544,5.45847895165576,-0.0086362084657846,0.01631828794474117
252,1.1,reference,0,1,BS,5.423709031302862,5.421210718070053,-0.0024983132328090466,0.014201705027128931
252,1.1,reference,0,1,Heston,7.655652510699668,7.658131521121117,0.002479010421447889,0.01710157489343356
252,1.1,reference,0,1,Adjusted,4.50016097476569,4.4954584449582295,-0.004702529807460266,0.011680041519916558
252,1.1,reference,0,5,BS,6.8326415454303575,6.8407094693744845,0.008067923944126868,0.016637553554486584
252,1.1,reference,0,5,Heston,9.15872564275292,9.171992512670183,0.013266869917264928,0.01896160941195987
252,1.1,reference,0,5,Adjusted,5.856807788358502,5.862241650149418,0.00543386179091606,0.014782697730332637
252,1.1,reference,5,1,BS,4.6609883287104115,4.657875509966969,-0.003112818743442965,0.01260534324249476
252,1.1,reference,5,1,Heston,6.6802896323289644,6.683076475556311,0.0027868432273462154,0.01537628045930569
252,1.1,reference,5,1,Adjusted,3.954117438797819,3.9482017271138155,-0.0059157116840033875,0.010316207742734297
252,1.1,reference,5,5,BS,6.371143283037471,6.379423139344793,0.008279856307321563,0.01590599104423591
252,1.1,reference,5,5,Heston,8.557089616965879,8.570888330919466,0.013798713953586426,0.018147609095629607
252,1.1,reference,5,5,Adjusted,5.5275387108728875,5.5328793941141505,0.005340683241262201,0.014200402096467593
252,1.1,reference,10,1,BS,4.092054676480459,4.088301864231475,-0.003752812248983069,0.011223164243965286
252,1.1,reference,10,1,Heston,5.912180490913317,5.915305637943741,0.0031251470304251086,0.013857361463949903
252,1.1,reference,10,1,Adjusted,3.598714774885739,3.591530535888394,-0.007184238997344898,0.009247236570566461
252,1.1,reference,10,5,BS,5.967088571577377,5.975521366348161,0.00843279477078367,0.015234504142596913
252,1.1,reference,10,5,Heston,8.016621278719334,8.030898907078319,0.01427762835898494,0.017403629978781362
252,1.1,reference,10,5,Adjusted,5.254632800612897,5.25982143929857,0.0051886386856729244,0.013684135925630211
252,1.1,kappa_minus20,0,1,BS,5.423709031302862,5.421210718070053,-0.0024983132328090466,0.014201705027128931
252,1.1,kappa_minus20,0,1,Heston,7.629828018720744,7.633990522338236,0.004162503617492106,0.016593821198643097
252,1.1,kappa_minus20,0,1,Adjusted,4.408950309441613,4.4047240354421575,-0.004226273999456361,0.010766049153011699
252,1.1,kappa_minus20,0,5,BS,6.8326415454303575,6.8407094693744845,0.008067923944126868,0.016637553554486584
252,1.1,kappa_minus20,0,5,Heston,9.13757379104091,9.151763898437565,0.01419010739665475,0.018460699985339866
252,1.1,kappa_minus20,0,5,Adjusted,5.768866037270693,5.774290818484586,0.005424781213892102,0.01400572385817851
252,1.1,kappa_minus20,5,1,BS,4.6609883287104115,4.657875509966969,-0.003112818743442965,0.01260534324249476
252,1.1,kappa_minus20,5,1,Heston,6.649520694337912,6.654013812962478,0.004493118624565442,0.01487493966863035
252,1.1,kappa_minus20,5,1,Adjusted,3.930964838837055,3.925268666077468,-0.005696172759587147,0.009534455839359373
252,1.1,kappa_minus20,5,5,BS,6.371143283037471,6.379423139344793,0.008279856307321563,0.01590599104423591
252,1.1,kappa_minus20,5,5,Heston,8.532526955106981,8.547144143157084,0.014617188050101811,0.01766554038207053
252,1.1,kappa_minus20,5,5,Adjusted,5.480072564459907,5.485249285352278,0.005176720892370909,0.013492127096563689
252,1.1,kappa_minus20,10,1,BS,4.092054676480459,4.088301864231475,-0.003752812248983069,0.011223164243965286
252,1.1,kappa_minus20,10,1,Heston,5.884273493030371,5.8891190970092735,0.004845603978902238,0.013379259128591175
252,1.1,kappa_minus20,10,1,Adjusted,3.647290223631135,3.6400472858546316,-0.007242937776503019,0.008652058508324123
252,1.1,kappa_minus20,10,5,BS,5.967088571577377,5.975521366348161,0.00843279477078367,0.015234504142596913
252,1.1,kappa_minus20,10,5,Heston,7.9904371885986,8.005427294269142,0.014990105670540698,0.016944895578921895
252,1.1,kappa_minus20,10,5,Adjusted,5.2482454148631295,5.253112136161315,0.00486672129818604,0.013050274953155916
252,1.1,kappa_plus20,0,1,BS,5.423709031302862,5.421210718070053,-0.0024983132328090466,0.014201705027128931
252,1.1,kappa_plus20,0,1,Heston,7.670239757156745,7.6714778703079585,0.0012381131512145746,0.01750099976547401
252,1.1,kappa_plus20,0,1,Adjusted,4.650203681999973,4.645138196681336,-0.0050654853186371685,0.01250669558560665
252,1.1,kappa_plus20,0,5,BS,6.8326415454303575,6.8407094693744845,0.008067923944126868,0.016637553554486584
252,1.1,kappa_plus20,0,5,Heston,9.16852101438467,9.180973680863287,0.01245266647861826,0.019374165364381257
252,1.1,kappa_plus20,0,5,Adjusted,6.0069072032604005,6.012296012743647,0.005388809483246737,0.015520973377133755
252,1.1,kappa_plus20,5,1,BS,4.6609883287104115,4.657875509966969,-0.003112818743442965,0.01260534324249476
252,1.1,kappa_plus20,5,1,Heston,6.701035533406685,6.702560043170675,0.0015245097639895403,0.01577786185968159
252,1.1,kappa_plus20,5,1,Adjusted,4.054342763057079,4.048250389169889,-0.006092373887190401,0.011062567969086357
252,1.1,kappa_plus20,5,5,BS,6.371143283037471,6.379423139344793,0.008279856307321563,0.01590599104423591
252,1.1,kappa_plus20,5,5,Heston,8.570964240101546,8.584003694394264,0.01303945429271919,0.018548058188743936
252,1.1,kappa_plus20,5,5,Adjusted,5.647823769040164,5.653254298037157,0.005430528996993542,0.01489137217890953
252,1.1,kappa_plus20,10,1,BS,4.092054676480459,4.088301864231475,-0.003752812248983069,0.011223164243965286
252,1.1,kappa_plus20,10,1,Heston,5.933402539358591,5.935246266192317,0.001843726833725719,0.014250096680221466
252,1.1,kappa_plus20,10,1,Adjusted,3.6464192396375754,3.6392522534619536,-0.007166986175622272,0.009878403386377634
252,1.1,kappa_plus20,10,5,BS,5.967088571577377,5.975521366348161,0.00843279477078367,0.015234504142596913
252,1.1,kappa_plus20,10,5,Heston,8.033255674739646,8.04683021992828,0.013574545188632586,0.017788836454888993
252,1.1,kappa_plus20,10,5,Adjusted,5.3446391232554324,5.350053673941701,0.005414550686267266,0.014323689584430244
252,1.1,theta_minus20,0,1,BS,5.423709031302862,5.421210718070053,-0.0024983132328090466,0.014201705027128931
252,1.1,theta_minus20,0,1,Heston,7.094520844632113,7.0992634007206155,0.004742556088502997,0.015692028861765937
252,1.1,theta_minus20,0,1,Adjusted,4.3747554717354165,4.370966291379975,-0.003789180355440576,0.01037811195651962
252,1.1,theta_minus20,0,5,BS,6.8326415454303575,6.8407094693744845,0.008067923944126868,0.016637553554486584
252,1.1,theta_minus20,0,5,Heston,8.557183945732177,8.572135006402704,0.014951060670524763,0.017644131387246475
252,1.1,theta_minus20,0,5,Adjusted,5.706804487278241,5.712578883969726,0.005774396691483584,0.013521531213495322
252,1.1,theta_minus20,5,1,BS,4.6609883287104115,4.657875509966969,-0.003112818743442965,0.01260534324249476
252,1.1,theta_minus20,5,1,Heston,6.175376313787478,6.180364720021277,0.00498840623379951,0.01403887469684919
252,1.1,theta_minus20,5,1,Adjusted,3.922485420804378,3.9171934658732415,-0.005291954931136461,0.009258450446719321
252,1.1,theta_minus20,5,5,BS,6.371143283037471,6.379423139344793,0.008279856307321563,0.01590599104423591
252,1.1,theta_minus20,5,5,Heston,7.985450399847678,8.000729942386691,0.015279542539014522,0.016902762946044893
252,1.1,theta_minus20,5,5,Adjusted,5.428570321661728,5.434025341040176,0.005455019378446677,0.013051808234687342
252,1.1,theta_minus20,10,1,BS,4.092054676480459,4.088301864231475,-0.003752812248983069,0.011223164243965286
252,1.1,theta_minus20,10,1,Heston,5.479025908614181,5.484279867188773,0.005253958574591046,0.01264242085856662
252,1.1,theta_minus20,10,1,Adjusted,3.6726925452680863,3.6658161040848625,-0.0068764411832243355,0.008550379375314533
252,1.1,theta_minus20,10,5,BS,5.967088571577377,5.975521366348161,0.00843279477078367,0.015234504142596913
252,1.1,theta_minus20,10,5,Heston,7.478181367729703,7.493733588914986,0.015552221185282312,0.01624391931753128
252,1.1,theta_minus20,10,5,Adjusted,5.209061620557679,5.214132985758518,0.005071365200838257,0.012664666258570744
252,1.1,theta_plus20,0,1,BS,5.423709031302862,5.421210718070053,-0.0024983132328090466,0.014201705027128931
252,1.1,theta_plus20,0,1,Heston,8.260348906791588,8.261180747409885,0.0008318406182970146,0.01837309255982046
252,1.1,theta_plus20,0,1,Adjusted,4.77264165322069,4.76727359895746,-0.005368054263229998,0.013001832069001296
252,1.1,theta_plus20,0,5,BS,6.8326415454303575,6.8407094693744845,0.008067923944126868,0.016637553554486584
252,1.1,theta_plus20,0,5,Heston,9.80021809721313,9.811914797431662,0.011696700218534027,0.02021967698473929
252,1.1,theta_plus20,0,5,Adjusted,6.154391608004848,6.159354828498964,0.004963220494115767,0.016102960375556204
252,1.1,theta_plus20,5,1,BS,4.6609883287104115,4.657875509966969,-0.003112818743442965,0.01260534324249476
252,1.1,theta_plus20,5,1,Heston,7.244092371051458,7.245290250458115,0.0011978794066573734,0.016610781471184232
252,1.1,theta_plus20,5,1,Adjusted,4.154601018547509,4.148250422144098,-0.006350596403410557,0.011501944845774069
252,1.1,theta_plus20,5,5,BS,6.371143283037471,6.379423139344793,0.008279856307321563,0.01590599104423591
252,1.1,theta_plus20,5,5,Heston,9.176359357160974,9.18873024552938,0.012370888368403374,0.019359812494196754
252,1.1,theta_plus20,5,5,Adjusted,5.785324626662675,5.790387295773113,0.005062669110438561,0.01544962544462478
252,1.1,theta_plus20,10,1,BS,4.092054676480459,4.088301864231475,-0.003752812248983069,0.011223164243965286
252,1.1,theta_plus20,10,1,Heston,6.422659822655415,6.424255818507659,0.001595995852242009,0.015027036933278053
252,1.1,theta_plus20,10,1,Adjusted,3.7174638138693092,3.7100862647657307,-0.007377549103578117,0.010225638431226336
252,1.1,theta_plus20,10,5,BS,5.967088571577377,5.975521366348161,0.00843279477078367,0.015234504142596913
252,1.1,theta_plus20,10,5,Heston,8.611001828999997,8.623996825987671,0.012994996987673986,0.01856174039669901
252,1.1,theta_plus20,10,5,Adjusted,5.470644382155863,5.475750732458749,0.005106350302886629,0.014851284524664205
252,1.1,xi_minus20,0,1,BS,5.423709031302862,5.421210718070053,-0.0024983132328090466,0.014201705027128931
252,1.1,xi_minus20,0,1,Heston,7.519825400742139,7.521370331006892,0.0015449302647523866,0.01690172020118007
252,1.1,xi_minus20,0,1,Adjusted,4.746469303049155,4.742218311277528,-0.004250991771627112,0.012562112437060341
252,1.1,xi_minus20,0,5,BS,6.8326415454303575,6.8407094693744845,0.008067923944126868,0.016637553554486584
252,1.1,xi_minus20,0,5,Heston,9.028638758026837,9.04062466961776,0.011985911590924388,0.018896978605265444
252,1.1,xi_minus20,0,5,Adjusted,6.132375055607232,6.138328228750398,0.005953173143165855,0.015597322286702303
252,1.1,xi_minus20,5,1,BS,4.6609883287104115,4.657875509966969,-0.003112818743442965,0.01260534324249476
252,1.1,xi_minus20,5,1,Heston,6.545293417263556,6.546891469753926,0.0015980524903696294,0.015176566821318776
252,1.1,xi_minus20,5,1,Adjusted,4.1198522838665195,4.114425598366283,-0.005426685500235874,0.011085102164998063
252,1.1,xi_minus20,5,5,BS,6.371143283037471,6.379423139344793,0.008279856307321563,0.01590599104423591
252,1.1,xi_minus20,5,5,Heston,8.432289381972996,8.444751916807782,0.012462534834784347,0.018077534131597187
252,1.1,xi_minus20,5,5,Adjusted,5.7564350089801675,5.76234147735423,0.005906468374062087,0.0149560842005184
252,1.1,xi_minus20,10,1,BS,4.092054676480459,4.088301864231475,-0.003752812248983069,0.011223164243965286
252,1.1,xi_minus20,10,1,Heston,5.770850791795208,5.772509122333742,0.0016583305385332262,0.013643566997120321
252,1.1,xi_minus20,10,1,Adjusted,3.68069975927231,3.674037236294827,-0.006662522977482616,0.009851646813722456
252,1.1,xi_minus20,10,5,BS,5.967088571577377,5.975521366348161,0.00843279477078367,0.015234504142596913
252,1.1,xi_minus20,10,5,Heston,7.8954519652800474,7.9083349044416416,0.01288293916159353,0.017321137165661374
252,1.1,xi_minus20,10,5,Adjusted,5.436302630202201,5.44210144156335,0.005798811361149582,0.014373035261798771
252,1.1,xi_plus20,0,1,BS,5.423709031302862,5.421210718070053,-0.0024983132328090466,0.014201705027128931
252,1.1,xi_plus20,0,1,Heston,7.7569656208667475,7.760503196628832,0.0035375757620857567,0.01723544020738623
252,1.1,xi_plus20,0,1,Adjusted,4.388151733578779,4.383096839171587,-0.0050548944071916145,0.010850506263419966
252,1.1,xi_plus20,0,5,BS,6.8326415454303575,6.8407094693744845,0.008067923944126868,0.016637553554486584
252,1.1,xi_plus20,0,5,Heston,9.249151159666367,9.263594207754055,0.014443048087688815,0.01898086075889119
252,1.1,xi_plus20,0,5,Adjusted,5.714762411271843,5.719536917929737,0.004774506657894081,0.014009098280252815
252,1.1,xi_plus20,5,1,BS,4.6609883287104115,4.657875509966969,-0.003112818743442965,0.01260534324249476
252,1.1,xi_plus20,5,1,Heston,6.790128775094062,6.794241299010292,0.004112523916229235,0.015518432397401674
252,1.1,xi_plus20,5,1,Adjusted,3.9293364808104174,3.9230324708941966,-0.0063040099162207305,0.009652847467126417
252,1.1,xi_plus20,5,5,BS,6.371143283037471,6.379423139344793,0.008279856307321563,0.01590599104423591
252,1.1,xi_plus20,5,5,Heston,8.647219275708373,8.662230690591805,0.015011414883432408,0.018187125609215062
252,1.1,xi_plus20,5,5,Adjusted,5.435440432549408,5.440080184662186,0.004639752112778027,0.013505138111818547
252,1.1,xi_plus20,10,1,BS,4.092054676480459,4.088301864231475,-0.003752812248983069,0.011223164243965286
252,1.1,xi_plus20,10,1,Heston,6.038485218859334,6.043226613437321,0.004741394577987595,0.0140274244920919
252,1.1,xi_plus20,10,1,Adjusted,3.6647303178619453,3.6571238801024206,-0.007606437759524427,0.0088202857731867
252,1.1,xi_plus20,10,5,BS,5.967088571577377,5.975521366348161,0.00843279477078367,0.015234504142596913
252,1.1,xi_plus20,10,5,Heston,8.108257428987631,8.123788327542886,0.015530898555255076,0.01747166780856675
252,1.1,xi_plus20,10,5,Adjusted,5.213108869156189,5.217555386503266,0.004446517347076435,0.01307756233652572
252,1.1,rho_minus10pp,0,1,BS,5.423709031302862,5.421210718070053,-0.0024983132328090466,0.014201705027128931
252,1.1,rho_minus10pp,0,1,Heston,8.06506034723593,8.068102428856436,0.00304208162050589,0.018114161817103517
252,1.1,rho_minus10pp,0,1,Adjusted,4.432772997220597,4.4276834887079275,-0.005089508512669679,0.011497339626480887
252,1.1,rho_minus10pp,0,5,BS,6.8326415454303575,6.8407094693744845,0.008067923944126868,0.016637553554486584
252,1.1,rho_minus10pp,0,5,Heston,9.588369133977876,9.60299401047113,0.014624876493252972,0.019888147261503876
252,1.1,rho_minus10pp,0,5,Adjusted,5.782414158184851,5.787698908928124,0.005284750743271559,0.014661667761785966
252,1.1,rho_minus10pp,5,1,BS,4.6609883287104115,4.657875509966969,-0.003112818743442965,0.01260534324249476
252,1.1,rho_minus10pp,5,1,Heston,7.070543579684263,7.07415457789703,0.003610998212767315,0.016360406571316613
252,1.1,rho_minus10pp,5,1,Adjusted,3.934871954638337,3.9285884941496256,-0.006283460488711942,0.01018043518628419
252,1.1,rho_minus10pp,5,5,BS,6.371143283037471,6.379423139344793,0.008279856307321563,0.01590599104423591
252,1.1,rho_minus10pp,5,5,Heston,8.971945094177563,8.987209313704051,0.015264219526489256,0.0190497694819399
252,1.1,rho_minus10pp,5,5,Adjusted,5.482491852697159,5.487710749879965,0.005218897182805882,0.014098869758276402
252,1.1,rho_minus10pp,10,1,BS,4.092054676480459,4.088301864231475,-0.003752812248983069,0.011223164243965286
252,1.1,rho_minus10pp,10,1,Heston,6.286450134426229,6.290685633929703,0.004235499503475007,0.014815206584500178
252,1.1,rho_minus10pp,10,1,Adjusted,3.627051639087033,3.619529867304008,-0.007521771783024811,0.009172783194637412
252,1.1,rho_minus10pp,10,5,BS,5.967088571577377,5.975521366348161,0.00843279477078367,0.015234504142596913
252,1.1,rho_minus10pp,10,5,Heston,8.417512152894185,8.43336645593136,0.015854303037176724,0.018284309673274376
252,1.1,rho_minus10pp,10,5,Adjusted,5.238735850345705,5.243831829104833,0.005095978759127095,0.01360499856155171
252,1.1,rho_plus10pp,0,1,BS,5.423709031302862,5.421210718070053,-0.0024983132328090466,0.014201705027128931
252,1.1,rho_plus10pp,0,1,Heston,7.30025673325476,7.302130085368918,0.001873352114158169,0.016235884859539987
252,1.1,rho_plus10pp,0,1,Adjusted,4.63107357753732,4.626835679859559,-0.0042378976777611935,0.011920973271002501
252,1.1,rho_plus10pp,0,5,BS,6.8326415454303575,6.8407094693744845,0.008067923944126868,0.016637553554486584
